glcm_d1_a0_contrast,glcm_d1_a0_correlation,glcm_d1_a0_energy,glcm_d1_a0_homogeneity,glcm_d1_a45_contrast,glcm_d1_a45_correlation,glcm_d1_a45_energy,glcm_d1_a45_homogeneity,glcm_d1_a90_contrast,glcm_d1_a90_correlation,glcm_d1_a90_energy,glcm_d1_a90_homogeneity,glcm_d1_a135_contrast,glcm_d1_a135_correlation,glcm_d1_a135_energy,glcm_d1_a135_homogeneity,glcm_d3_a0_contrast,glcm_d3_a0_correlation,glcm_d3_a0_energy,glcm_d3_a0_homogeneity,glcm_d3_a45_contrast,glcm_d3_a45_correlation,glcm_d3_a45_energy,glcm_d3_a45_homogeneity,glcm_d3_a90_contrast,glcm_d3_a90_correlation,glcm_d3_a90_energy,glcm_d3_a90_homogeneity,glcm_d3_a135_contrast,glcm_d3_a135_correlation,glcm_d3_a135_energy,glcm_d3_a135_homogeneity,glcm_d7_a0_contrast,glcm_d7_a0_correlation,glcm_d7_a0_energy,glcm_d7_a0_homogeneity,glcm_d7_a45_contrast,glcm_d7_a45_correlation,glcm_d7_a45_energy,glcm_d7_a45_homogeneity,glcm_d7_a90_contrast,glcm_d7_a90_correlation,glcm_d7_a90_energy,glcm_d7_a90_homogeneity,glcm_d7_a135_contrast,glcm_d7_a135_correlation,glcm_d7_a135_energy,glcm_d7_a135_homogeneity,glrl_d0_SRE,glrl_d0_LRE,glrl_d0_GLNU,glrl_d0_RLN,glrl_d0_RP,glrl_d45_SRE,glrl_d45_LRE,glrl_d45_GLNU,glrl_d45_RLN,glrl_d45_RP,glrl_d90_SRE,glrl_d90_LRE,glrl_d90_GLNU,glrl_d90_RLN,glrl_d90_RP,meanDiff_a0,meanSum_a0,varianceDiff_a0,varianceSum_a0,mean_a0,correlation_a0,contrast_a0,homogeneity_a0,energy_a0,entropy_a0,shadowness_a0,prominence_a0,meanDiff_a45,meanSum_a45,varianceDiff_a45,varianceSum_a45,mean_a45,correlation_a45,contrast_a45,homogeneity_a45,energy_a45,entropy_a45,shadowness_a45,prominence_a45,meanDiff_a90,meanSum_a90,varianceDiff_a90,varianceSum_a90,mean_a90,correlation_a90,contrast_a90,homogeneity_a90,energy_a90,entropy_a90,shadowness_a90,prominence_a90,meanDiff_a135,meanSum_a135,varianceDiff_a135,varianceSum_a135,mean_a135,correlation_a135,contrast_a135,homogeneity_a135,energy_a135,entropy_a135,shadowness_a135,prominence_a135,class
56.53328875623291,0.995007487721074,0.050424585534431424,0.354714302838584,103.95847025346006,0.990768884964829,0.052422047987895556,0.3720326109531781,55.633263263439346,0.9950952411381753,0.050817301070358735,0.3598778100428348,103.37761983631258,0.9908204641548463,0.05244090133115007,0.3723035786730229,285.9621070518267,0.9743777550187873,0.04932930592104743,0.34234001891124044,300.64788085234227,0.9729577968060221,0.050812040702287536,0.35647324396562746,245.98712210737966,0.9780736891327053,0.051189249759463026,0.3642125606990349,299.3636393759858,0.9730732929478828,0.05058742160188496,0.35395120582915784,810.805857616034,0.9251161332962778,0.04812810299520249,0.3321941847804826,1009.4774960323828,0.9054396204120616,0.0466374028806145,0.31383251964478026,706.5779188537381,0.935571982483398,0.04962560189235849,0.34820701067894144,1006.5808769771215,0.9057108718947017,0.046776196349415676,0.31558233422641785,0.8953067463091292,6.677880340816893,8533.99515007297,293828.6588409426,2.0119482226301737,0.8953067463091292,6.677880340816893,8533.99515007297,293828.6588409426,2.0119482226301737,0.8887219974089998,1.7098490392102228,8447.453361527263,287537.54658378626,2.002706733978638,0.0023490958840233778,353.11257844066665,56.53738315813857,22591.600770049627,176.55628922033333,0.9950073261849844,56.53738315813857,0.4323659949729438,0.0011477769689921986,10.474195706980742,1395.9151118976154,487153.1973693302,0.0017465575416927281,353.5650543128739,103.2576483251986,22421.123544147955,176.78252715643694,0.9908314774605438,103.2576483251986,0.44534503720820057,0.0011729188094537172,10.544489157092864,6022.051152446537,1380951.1662569952,-0.0006024838164930824,352.99245356037153,55.51146881798707,22630.85248843543,176.49622678018576,0.9951061819406026,55.51146881798707,0.43674567877967707,0.0011621484881266598,10.455512684864328,4615.566063070531,902594.7286743199,-0.0029557127628646596,353.5650609202795,103.83773981233529,22420.53880551413,176.78253046013975,0.9907799676849278,103.83773981233529,0.44518263891204546,0.0011727872961135076,10.545407742292575,3282.197686421799,1396408.382511309,sano
58.35271190802454,0.9948347964731307,0.0515911501086114,0.354880446217489,107.82623184064697,0.9904026665006,0.05354309244454609,0.3723693058791422,58.15638852730089,0.9948607184792788,0.051906090322031716,0.35946928010420304,107.94283492938887,0.9903922892722634,0.05354643823971466,0.37223285434709963,293.1136744309216,0.9736740416877299,0.05045894243803807,0.34210328360225994,307.54635041817437,0.9722692105108818,0.05192610642628097,0.355151410392436,249.73514665937637,0.9776848653143959,0.05234595135154263,0.3646299255341821,308.30699033758793,0.9722006252317348,0.05171218709312666,0.3532750265884791,828.7160095879365,0.9232680123288693,0.04930804459133274,0.33109087571353646,1019.9941065282906,0.9041924898228633,0.047808402312407246,0.3140834653863369,703.7484838274933,0.9356587770111048,0.05063403404652592,0.348547702230651,1022.5868774407534,0.9039489388195514,0.047857683017596374,0.3148193435413945,0.8955313626320701,6.737118402282453,8901.302949033849,293814.84534820385,2.010753921895861,0.8955313626320701,6.737118402282453,8901.302949033849,293814.84534820385,2.010753921895861,0.8887423606261954,1.7313895021647843,8824.375853988495,287273.9646622754,2.000797938918558,0.002307304852378733,353.39372870581974,58.353188280996754,22536.583719972125,176.69686435290987,0.994834843884009,58.353188280996754,0.43249320176400735,0.0011989527468582852,10.424799277866821,1943.8339477587808,564010.5721199708,0.0032948929159801743,353.84731166691626,107.75471343867049,22362.65928412862,176.92365583345813,0.99040919197569,107.75471343867049,0.4453609944995215,0.0012247904306976604,10.493085996304092,6162.780649177261,1539462.5321819282,0.0009872818744723344,353.2746512630172,57.96105526296097,22574.565352199483,176.6373256315086,0.9948780746594955,57.96105526296097,0.43660739558195727,0.0012101935825212992,10.412920985592859,4252.527238113309,986778.4765953049,-0.0013126712419279096,353.8473160718533,107.62830087845003,22362.782641331007,176.92365803592665,0.9904204421400836,107.62830087845003,0.445548951281927,0.001226629104249232,10.492976524461504,2549.210545866401,1563036.8757030761,sano
0.2860486139674426,-2.199532819229196e-06,0.9999956009488753,0.9999956010116882,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.28595992822966504,-2.1988508805298343e-06,0.9999956023127438,0.9999956023755385,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.2869942292202275,-2.2068040181487565e-06,0.9999955864065736,0.999995586469578,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.286726576830817,-2.2047459361020535e-06,0.9999955905227105,0.9999955905856607,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.28890434056279146,-2.221491598318774e-06,0.9999955570316085,0.9999955570949994,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.28827227266278904,-2.2166313852837847e-06,0.9999955667519698,0.9999955668152329,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.001334308000980571,368483.70439414063,749.0026631158445,745.0159786950722,0.0039166805740987985,0.001334308000980571,368483.70439414063,749.0026631158445,745.0159786950722,0.0039166805740987985,0.0016411566661165432,558774.3606557368,608.0032786885236,604.0196721311465,0.0031813251001335113,0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.2860486139674426,-2.199532819229196e-06,0.9999956009488753,0.9999956010116882,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.28595992822966504,-2.1988508805298343e-06,0.9999956023127438,0.9999956023755385,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.2869942292202275,-2.2068040181487565e-06,0.9999955864065736,0.999995586469578,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.286726576830817,-2.2047459361020535e-06,0.9999955905227105,0.9999955905856607,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.28890434056279146,-2.221491598318774e-06,0.9999955570316085,0.9999955570949994,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.28827227266278904,-2.2166313852837847e-06,0.9999955667519698,0.9999955668152329,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.0013343989148275714,368546.181091877,749.0026631158445,745.0159786950722,0.0039166805740987985,0.0013343989148275714,368546.181091877,749.0026631158445,745.0159786950722,0.0039166805740987985,0.001641143101120339,558710.8721311466,608.0032786885236,604.0196721311465,0.0031813251001335113,0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
0.2860486139674426,-2.199532819229196e-06,0.9999956009488753,0.9999956010116882,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.28595992822966504,-2.1988508805298343e-06,0.9999956023127438,0.9999956023755385,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.2869942292202275,-2.2068040181487565e-06,0.9999955864065736,0.999995586469578,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.286726576830817,-2.2047459361020535e-06,0.9999955905227105,0.9999955905856607,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.28890434056279146,-2.221491598318774e-06,0.9999955570316085,0.9999955570949994,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.28827227266278904,-2.2166313852837847e-06,0.9999955667519698,0.9999955668152329,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.0013342823328017898,368435.7896138477,749.0026631158445,745.0159786950722,0.0039166805740987985,0.0013342823328017898,368435.7896138477,749.0026631158445,745.0159786950722,0.0039166805740987985,0.001641146902708454,558732.0786885236,608.0032786885236,604.0196721311465,0.0031813251001335113,0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
58.29848034611773,0.9948941605302993,0.05061667051312189,0.3559961416346632,110.84444185042597,0.9902389678806475,0.05252492219099002,0.3741409893814444,60.91670111525472,0.9946737893022802,0.05095625327096778,0.3613660610695565,110.51817697275109,0.9902676989772701,0.052550152639983534,0.3740956063689752,293.58487018504013,0.9739132888803893,0.0495298968646127,0.3428894741956752,313.5280616415056,0.9720335923465915,0.05092951023987723,0.3575873246945058,256.77568743826725,0.9773010780920777,0.051326149672736965,0.36630724014138294,313.1024494015667,0.9720715546712835,0.05068673849540052,0.35480721708263835,830.7985355959916,0.9239134126988443,0.0482869809569985,0.33351755803484,1033.0487325915226,0.9040401884919845,0.04680722058480469,0.31622546307742927,715.7711621329265,0.9352723881179557,0.04961913656101813,0.3498429291593792,1032.8424677686835,0.9040593426567112,0.046876823835978576,0.3171864915057579,0.8950344550785142,7.4775926368386605,8428.8990629837,293067.50771843805,2.0081567089452603,0.8950344550785142,7.4775926368386605,8428.8990629837,293067.50771843805,2.0081567089452603,0.8884445573355964,1.7366509253150662,8362.040806694291,286928.9681765674,2.000015645861148,0.002349095884023489,354.19552923942524,58.29846602975432,22778.03416358051,177.09776461971262,0.9948942356922746,58.29846602975432,0.4333626982404304,0.001143917348226512,10.481217191205065,1917.487109026086,563515.635506327,0.003041609035406845,354.6493163537693,110.3076073252736,22601.641442744178,177.32465817688464,0.9902863812275957,110.3076073252736,0.4470316859135856,0.0011734268351568074,10.538959951872176,5654.816680990218,1552852.6457584784,0.0006926365043624094,354.07516755206865,60.70288924372779,22813.997566750877,177.03758377603432,0.9946925740635989,60.70288924372779,0.43795211411418816,0.0011607466774557458,10.455488822966574,3730.6284318918715,999036.5653226823,-0.0016584588006237633,354.6493163537693,110.62913018170482,22601.31991757877,177.32465817688464,0.9902580681253632,110.62913018170482,0.4471745709487973,0.0011728202541768419,10.540417618119305,1959.2706970529898,1574219.342235868,sano
0.2860486139674426,-2.199532819229196e-06,0.9999956009488753,0.9999956010116882,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.28595992822966504,-2.1988508805298343e-06,0.9999956023127438,0.9999956023755385,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.2869942292202275,-2.2068040181487565e-06,0.9999955864065736,0.999995586469578,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.286726576830817,-2.2047459361020535e-06,0.9999955905227105,0.9999955905856607,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.28890434056279146,-2.221491598318774e-06,0.9999955570316085,0.9999955570949994,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.28827227266278904,-2.2166313852837847e-06,0.9999955667519698,0.9999955668152329,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.001334281807020675,368434.3515312911,749.0026631158445,745.0159786950722,0.0039166805740987985,0.001334281807020675,368434.3515312911,749.0026631158445,745.0159786950722,0.0039166805740987985,0.0016411447583811237,558720.5377049171,608.0032786885236,604.0196721311465,0.0031813251001335113,0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
56.73927235215322,0.9950019741003028,0.05031003942659995,0.35540840900112863,105.51147706349278,0.9906544338326578,0.052160158334054046,0.37196067299258095,56.84887331128624,0.995000704460796,0.050632212407997895,0.3593869803332181,104.63202036842894,0.9907323288724169,0.052153288358781504,0.37189139232127155,286.30298248904876,0.9744111054288451,0.04918930614574039,0.3423672972122662,302.9709332379021,0.9728155314741651,0.05047567712942608,0.3540453072904802,248.2234946027939,0.9779282572553516,0.05098089402928859,0.3635427046630935,300.60437128050154,0.9730278707087291,0.05022264663442011,0.35167063570687795,814.3270139442718,0.9249729954561628,0.047977348077955236,0.3312294991756197,1014.8940445621356,0.9051460440221112,0.04640310220941434,0.312800194455168,709.7476814087104,0.9354302885416621,0.04934298107676771,0.34673288734903945,1008.9800816705007,0.9056987407646501,0.0465279167667462,0.3144430956110379,0.8946338793559997,6.558244941825149,8393.240487204648,292889.57118307037,2.0090224465954605,0.8946338793559997,6.558244941825149,8393.240487204648,292889.57118307037,2.0090224465954605,0.8887989506537182,1.7135262354919838,8327.118990465975,287642.0405157017,2.0031813251001336,0.0021225445019496525,354.04984790264007,56.73980893084147,22648.71650349171,177.02492395132003,0.9950020992179006,56.73980893084147,0.43293366055544424,0.0011377369639881166,10.486703024203944,1383.8800448897223,509977.10915316193,0.0026649869173369645,354.5038587248589,104.44505011797706,22476.31350870749,177.25192936242945,0.990749199160344,104.44505011797706,0.4450306479928378,0.0011561966302104164,10.566552608264391,5956.033430079286,1477876.7098322953,0.0005453138193076135,353.92995356037153,56.662059053885294,22686.893476025143,176.96497678018576,0.995017308620322,56.662059053885294,0.43624263987237105,0.001147787348146206,10.477929333658716,4514.967587751526,973794.3806822046,-0.0015813724021884745,354.50384991498476,105.3286410429451,22475.436098173606,177.25192495749238,0.9906709411962414,105.3286410429451,0.4450839553499725,0.001156391020229009,10.566434383921667,3105.7427558488807,1485034.0624083509,sano
57.66327206181553,0.9949783127385659,0.05047444544025423,0.35564786796182346,110.51125461417158,0.9903230903416013,0.05239786198177985,0.3732646277830363,61.06338833380242,0.9946910136941731,0.05084202678561375,0.3604011646865218,109.86814701917912,0.9903794040169753,0.05244723772463105,0.37350263533907396,290.9127034392965,0.974296847358176,0.049411613143458565,0.3435555562590452,311.4578732973699,0.9723743411475599,0.050749734182431554,0.35658545851785606,254.6114055665303,0.9776188052275928,0.05118406622776385,0.3649382945349635,309.7377938597072,0.9725269143875243,0.050492904242734546,0.35403332001765525,826.5243197252466,0.9247359940530796,0.04813008087877446,0.3332384659813346,1026.572054601544,0.9051795466090724,0.04665331593929451,0.3155049391059474,709.136156281033,0.9362294743808536,0.04945152141791348,0.3475595079297232,1022.0194234918599,0.905600097798043,0.046674147913640295,0.31565003062624714,0.8950390423179656,7.002593047310784,8418.712994567319,293227.37431767036,2.009246703938585,0.8950390423179656,7.002593047310784,8418.712994567319,293227.37431767036,2.009246703938585,0.888641459935885,1.7276032179127347,8340.203563992109,287256.1988262489,2.0012464536048062,0.002247917596883642,355.15003200313214,57.663563944959485,22908.35792295721,177.57501600156607,0.9949783584433295,57.663563944959485,0.4331656837346268,0.0011405355631276665,10.479945481589121,1569.1753210932095,535342.2303091425,0.002678201728497309,355.60579777814974,109.72234523981953,22730.7856533357,177.80289888907487,0.9903923025489002,109.72234523981953,0.4465276481608488,0.0011656601502218946,10.543633703687401,6235.246638759577,1660248.754738296,0.00043317267098236245,355.0300824127497,60.91943189440478,22943.22200746401,177.51504120637486,0.9947036117774666,60.91943189440478,0.43730666958734504,0.001154186876202787,10.456350160979477,4578.506630874685,1125524.1930159885,-0.0018148340660212314,355.60579777814974,110.36954009060236,22730.138444744312,177.80289888907487,0.9903356317500528,110.36954009060236,0.44650485334252155,0.0011656176533230232,10.542249406230358,2989.0544879829304,1662894.455142978,sano
0.2860486139674426,-2.199532819229196e-06,0.9999956009488753,0.9999956010116882,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.28595992822966504,-2.1988508805298343e-06,0.9999956023127438,0.9999956023755385,0.28643103190055413,-2.2024733776030485e-06,0.9999955950677974,0.9999955951306877,0.2869942292202275,-2.2068040181487565e-06,0.9999955864065736,0.999995586469578,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.286726576830817,-2.2047459361020535e-06,0.9999955905227105,0.9999955905856607,0.2872877649210704,-2.209061126930443e-06,0.9999955818923859,0.9999955819554499,0.28890434056279146,-2.221491598318774e-06,0.9999955570316085,0.9999955570949994,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.28827227266278904,-2.2166313852837847e-06,0.9999955667519698,0.9999955668152329,0.28988123896645807,-2.229003345734023e-06,0.999995542008214,0.9999955420718026,0.0013342824727947567,368436.1677762978,749.0026631158445,745.0159786950722,0.0039166805740987985,0.0013342824727947567,368436.1677762978,749.0026631158445,745.0159786950722,0.0039166805740987985,0.0016411436277066482,558714.0196721302,608.0032786885236,604.0196721311465,0.0031813251001335113,0.0,0.0011173602144979686,0.28380949448248405,0.28380824598863513,0.0005586801072489843,-2.19953281879326e-06,0.28380949448248405,0.9999956181952372,0.9999824039212868,0.0001736481986471722,0.0,18310.25334603194,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,0.0,0.001117013791162398,0.28372150295524906,0.2837202552354394,0.000558506895581199,-2.1988508801270773e-06,0.28372150295524906,0.9999956195537603,0.9999824093766824,0.00017359829570556996,0.0,18304.57648466085,0.0,0.0011188540115761746,0.28418891894034837,0.28418766710604915,0.0005594270057880873,-2.202473377216623e-06,0.28418891894034837,0.9999956123372095,0.9999823803973117,0.00017386336899301161,0.0,18334.732294355515,sano
