glrl_d0_SRE,glrl_d0_LRE,glrl_d0_GLNU,glrl_d0_RLN,glrl_d0_RP,glrl_d45_SRE,glrl_d45_LRE,glrl_d45_GLNU,glrl_d45_RLN,glrl_d45_RP,glrl_d90_SRE,glrl_d90_LRE,glrl_d90_GLNU,glrl_d90_RLN,glrl_d90_RP,class
0.00019030923069821538,361557.19266054995,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019030923069821538,361557.19266054995,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023179465320153034,546014.9003215425,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.00019043769492401415,361674.2568807335,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019043769492401415,361674.2568807335,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023158062419467493,545282.2861736326,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.00019116581869144653,361999.2110091738,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019116581869144653,361999.2110091738,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023269666614741634,546886.0514469445,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.0001901383707264523,361314.440366972,749.1284403669715,721.7706422018339,0.003979264018691589,0.0001901383707264523,361314.440366972,749.1284403669715,721.7706422018339,0.003979264018691589,0.0002315605405907281,545164.0964630216,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.8946201327548267,6.5595677898557305,8391.576598655703,292854.1241929161,2.0088399115487316,0.8946201327548267,6.5595677898557305,8391.576598655703,292854.1241929161,2.0088399115487316,0.8887785562559689,1.7144255730209523,8325.365639833255,287600.42902820127,2.0029883594793056,error1
0.00019079761242112733,361877.37614678853,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019079761242112733,361877.37614678853,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023159492934700067,545357.9131832789,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.00019022152088068146,361450.07339449495,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019022152088068146,361450.07339449495,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023162530582549915,545499.5562700955,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.00019026710586632692,361509.30275229306,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019026710586632692,361509.30275229306,749.1284403669715,721.7706422018339,0.003979264018691589,0.0002324447170817571,546751.610932475,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.895262932167139,7.416137622441511,8859.758501476825,293421.07322352746,2.00937708611482,0.895262932167139,7.416137622441511,8859.758501476825,293421.07322352746,2.00937708611482,0.8884773590594538,1.7259292268321984,8786.188498252692,287128.46165693336,2.0012777453271027,error1
0.8955066268577663,6.738569686908251,8900.277818993021,293766.9542579959,2.0105453104138853,0.8955066268577663,6.738569686908251,8900.277818993021,293766.9542579959,2.0105453104138853,0.8887322215187399,1.7322228304788718,8823.538421834675,287244.4699043299,2.000636265020027,error1
0.895014077031056,7.479073488236791,8427.546660640912,293024.6012560582,2.007958528037383,0.895014077031056,7.479073488236791,8427.546660640912,293024.6012560582,2.007958528037383,0.8884167025539915,1.7375981223106012,8360.620623288565,286878.8618855131,1.9998018190921227,error1
0.8955211883691947,6.738377974569281,8899.7409563237,293784.1657717668,2.0105870327102804,0.8955211883691947,6.738377974569281,8899.7409563237,293784.1657717668,2.0105870327102804,0.8887212843229514,1.7323065773729611,8822.572558087397,287231.1980954268,2.000599758010681,error1
0.8955066268577663,6.738569686908251,8899.68244662914,293766.9542579959,2.0105453104138853,0.8955066268577663,6.738569686908251,8899.68244662914,293766.9542579959,2.0105453104138853,0.8887264269042351,1.7322721750963228,8822.934849819867,287237.25598661124,2.000615403871829,error1
0.8947429337078142,6.79330720420975,8316.225185773914,292814.4911989528,2.007942882176235,0.8947429337078142,6.79330720420975,8316.225185773914,292814.4911989528,2.007942882176235,0.8887433595809712,1.7284397261095197,8246.290955202172,287295.30665412074,2.0008813835113486,error1
0.8946179120387308,6.55959001199433,8391.48296130141,292851.64055952773,2.0088346962616823,0.8946179120387308,6.55959001199433,8391.48296130141,292851.64055952773,2.0088346962616823,0.8887836922573128,1.7143913514414264,8325.439155974005,287606.4864762123,2.003004005340454,error1
0.8952892807657467,6.679229435142051,8533.561441166787,293789.37695564143,2.011760472296395,0.8952892807657467,6.679229435142051,8533.561441166787,293789.37695564143,2.011760472296395,0.8887105632284207,1.7107095792944313,8447.076822909885,287505.7417846,2.002534629506008,error1
0.00019007297152792368,361168.935779816,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019007297152792368,361168.935779816,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023180280629447178,546032.5466237933,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.8953113100684886,7.107206125323242,8393.06798133561,293642.9363034857,2.010738276034713,0.8953113100684886,7.107206125323242,8393.06798133561,293642.9363034857,2.010738276034713,0.8889594746348459,1.722860565654461,8317.443585603416,287674.2215792489,2.0025659212283045,error1
0.0001900656516742642,361149.52293577936,749.1284403669715,721.7706422018339,0.003979264018691589,0.0001900656516742642,361149.52293577936,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023173869749828393,545880.2122186486,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.00019010642135007012,361248.935779816,749.1284403669715,721.7706422018339,0.003979264018691589,0.00019010642135007012,361248.935779816,749.1284403669715,721.7706422018339,0.003979264018691589,0.00023158312340928778,545295.9710610923,608.1575562700955,580.9453376205778,0.0032439085447263016,error1
0.8946128973391042,6.562822133997357,8390.63007527387,292807.05037299386,2.008547855473965,0.8946128973391042,6.562822133997357,8390.63007527387,292807.05037299386,2.008547855473965,0.8887762896149596,1.7169634928529949,8324.509904767361,287559.4369087022,2.002706733978638,error2
0.000121877780357232,357465.47081712016,749.313878080414,706.8832684824894,0.004020986315086782,0.000121877780357232,357465.47081712016,749.313878080414,706.8832684824894,0.004020986315086782,0.00014628603289141203,536601.288888888,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.00012082037310302855,356386.3579766532,749.313878080414,706.8832684824894,0.004020986315086782,0.00012082037310302855,356386.3579766532,749.313878080414,706.8832684824894,0.004020986315086782,0.0001466082557005549,537672.9333333324,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.0001213496767222833,357148.7963683523,749.313878080414,706.8832684824894,0.004020986315086782,0.0001213496767222833,357148.7963683523,749.313878080414,706.8832684824894,0.004020986315086782,0.0001462663065835469,536493.7333333325,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.00012109455439897886,356886.9649805443,749.313878080414,706.8832684824894,0.004020986315086782,0.00012109455439897886,356886.9649805443,749.313878080414,706.8832684824894,0.004020986315086782,0.0001464820257046927,537357.7746031737,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.8953884637526606,6.641402911575993,8828.605243016187,293623.8806751992,2.010112441588785,0.8953884637526606,6.641402911575993,8828.605243016187,293623.8806751992,2.010112441588785,0.8882735872983452,1.7358636271138685,8741.700184188969,286675.80384135747,1.9990299566088117,error2
0.00012094411783320362,356657.26329442236,749.313878080414,706.8832684824894,0.004020986315086782,0.00012094411783320362,356657.26329442236,749.313878080414,706.8832684824894,0.004020986315086782,0.0001474013991855254,538660.7333333325,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.00012143566023544022,357215.509727626,749.313878080414,706.8832684824894,0.004020986315086782,0.00012143566023544022,357215.509727626,749.313878080414,706.8832684824894,0.004020986315086782,0.0001463870233792486,537046.8761904753,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.8955198003738006,6.741704089389069,8899.77390449358,293741.3207795341,2.0102897613484645,0.8955198003738006,6.741704089389069,8899.77390449358,293741.3207795341,2.0102897613484645,0.8887176489803178,1.7348500452354196,8822.748939509685,287189.0736646426,2.0003181325100132,error2
0.00012099286644060947,356740.75486381276,749.313878080414,706.8832684824894,0.004020986315086782,0.00012099286644060947,356740.75486381276,749.313878080414,706.8832684824894,0.004020986315086782,0.00014647400542871713,537334.4476190468,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.8946248836479413,6.562553065532525,8391.046596405955,292823.42522011645,2.0086000083444593,0.8946248836479413,6.562553065532525,8391.046596405955,292823.42522011645,2.0086000083444593,0.8887805993954896,1.7168786392091915,8324.797985479621,287566.1699530223,2.0027328104138853,error2
0.8955112419639941,6.741706013594147,8896.828755253464,293733.45581902144,2.010284546061415,0.8955112419639941,6.741706013594147,8896.828755253464,293733.45581902144,2.010284546061415,0.8887243856080841,1.7348208326380778,8819.91294009678,287196.42658622557,2.0003337783711617,error2
0.8947349979652667,6.796719582492317,8313.537117711085,292764.3220695621,2.007629964953271,0.8947349979652667,6.796719582492317,8313.537117711085,292764.3220695621,2.007629964953271,0.8887449836329433,1.730917319027025,8244.052181008166,287260.05647185794,2.0006206191588785,error2
0.8955115645823266,6.741766936994432,8897.80727342538,293732.5136850189,2.0102741154873165,0.8955115645823266,6.741766936994432,8897.80727342538,293732.5136850189,2.0102741154873165,0.8887093189282143,1.7348740437913575,8820.765295427407,287180.4259515156,2.0003024866488652,error2
0.8950112646733536,7.0073396734403515,8415.134762323874,293137.2521555585,2.0087564669559415,0.8950112646733536,7.0073396734403515,8415.134762323874,293137.2521555585,2.0087564669559415,0.8886138319270918,1.7310867417557927,8336.611170050543,287167.70268199034,2.000756216622163,error2
0.8952853219612235,6.68250679955508,8532.00698753134,293744.9869375945,2.011468416221629,0.8952853219612235,6.68250679955508,8532.00698753134,293744.9869375945,2.011468416221629,0.8886905739721486,1.7133301381566608,8445.445518764716,287445.29769322136,2.0022112817089455,error2
0.00012283921105979998,357760.80155641976,749.313878080414,706.8832684824894,0.004020986315086782,0.00012283921105979998,357760.80155641976,749.313878080414,706.8832684824894,0.004020986315086782,0.00014647009035919926,537322.8888888881,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.00012102239088965962,356786.69520103716,749.313878080414,706.8832684824894,0.004020986315086782,0.00012102239088965962,356786.69520103716,749.313878080414,706.8832684824894,0.004020986315086782,0.00014628603289141203,536601.288888888,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.8941781659169773,6.28354883245669,8233.64440174618,292086.53848433873,2.0058567673564753,0.8941781659169773,6.28354883245669,8233.64440174618,292086.53848433873,2.0058567673564753,0.8879554594036075,1.735019903897825,8176.652393945876,286444.6221337605,1.9992385680907878,error2
0.00012103156047839689,356800.3346303497,749.313878080414,706.8832684824894,0.004020986315086782,0.00012103156047839689,356800.3346303497,749.313878080414,706.8832684824894,0.004020986315086782,0.00014718956157836092,538485.4317460309,608.3841269841259,566.304761904761,0.0032856308411214953,error2
0.8947412820693327,6.865204380623844,8445.76749755824,292779.70197522914,2.0077186248331107,0.8947412820693327,6.865204380623844,8445.76749755824,292779.70197522914,2.0077186248331107,0.888246394878929,1.7440912625311158,8366.325493286296,286612.9605057848,1.9987379005340453,error3
7.325086576839313e-05,349308.4091486654,749.9174078780168,678.5044472681059,0.004104430907877169,7.325086576839313e-05,349308.4091486654,749.9174078780168,678.5044472681059,0.004104430907877169,8.474895762858243e-05,522406.1764705874,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
0.8949787328077272,7.02472211326401,8418.282437870006,292956.6763707304,2.0076716872496663,0.8949787328077272,7.02472211326401,8418.282437870006,292956.6763707304,2.0076716872496663,0.8885939379400685,1.7455983183502723,8339.73124118164,287005.5476054487,1.999713159212283,error3
7.148589976537444e-05,348730.44218551414,749.9174078780168,678.5044472681059,0.004104430907877169,7.148589976537444e-05,348730.44218551414,749.9174078780168,678.5044472681059,0.004104430907877169,8.395242181014797e-05,520988.82352941093,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
7.148589976537444e-05,348730.44218551414,749.9174078780168,678.5044472681059,0.004104430907877169,7.148589976537444e-05,348730.44218551414,749.9174078780168,678.5044472681059,0.004104430907877169,8.466244859893233e-05,522299.82352941093,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
6.997819332672433e-05,347174.0355781444,749.9174078780168,678.5044472681059,0.004104430907877169,6.997819332672433e-05,347174.0355781444,749.9174078780168,678.5044472681059,0.004104430907877169,8.353982372000593e-05,519348.35294117563,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
6.996292708642306e-05,347137.82210927526,749.9174078780168,678.5044472681059,0.004104430907877169,6.996292708642306e-05,347137.82210927526,749.9174078780168,678.5044472681059,0.004104430907877169,8.500270005793503e-05,522680.29411764623,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
7.221624216041268e-05,349027.87547649257,749.9174078780168,678.5044472681059,0.004104430907877169,7.221624216041268e-05,349027.87547649257,749.9174078780168,678.5044472681059,0.004104430907877169,8.353985354973412e-05,519348.5294117639,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
0.8952639374908214,6.699484029292817,8521.406068168317,293578.6472669636,2.010425358811749,0.8952639374908214,6.699484029292817,8521.406068168317,293578.6472669636,2.010425358811749,0.8886684365703744,1.7278017685092764,8434.780455705175,287281.86640275415,2.0011734395861147,error3
0.8941479445582833,6.3004307922831995,8230.360544005327,291911.46202992654,2.0047980640854473,0.8941479445582833,6.3004307922831995,8230.360544005327,291911.46202992654,2.0047980640854473,0.8879465764923593,1.7495315101814974,8173.484823017858,286294.0413001832,1.9982163718291055,error3
6.99569442265026e-05,347123.3367217276,749.9174078780168,678.5044472681059,0.004104430907877169,6.99569442265026e-05,347123.3367217276,749.9174078780168,678.5044472681059,0.004104430907877169,8.359992254981163e-05,519679.17647058744,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
0.8949825377515568,7.499948019004252,8419.947348449406,292807.5878426847,2.006612983978638,0.8949825377515568,7.499948019004252,8419.947348449406,292807.5878426847,2.006612983978638,0.8884013776550931,1.7545282551114938,8353.406596991166,286687.0900823319,1.99852407376502,error3
0.8947552585634048,6.864937736701838,8445.561746385507,292797.67302547157,2.007770777703605,0.8947552585634048,6.864937736701838,8445.561746385507,292797.67302547157,2.007770777703605,0.8882315442501739,1.7441498799707755,8365.456330236928,286597.1362488258,1.998706608811749,error3
6.994429444930862e-05,347092.14485387504,749.9174078780168,678.5044472681059,0.004104430907877169,6.994429444930862e-05,347092.14485387504,749.9174078780168,678.5044472681059,0.004104430907877169,8.364313197996175e-05,519890.4117647051,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
6.998559784763623e-05,347191.22490470094,749.9174078780168,678.5044472681059,0.004104430907877169,6.998559784763623e-05,347191.22490470094,749.9174078780168,678.5044472681059,0.004104430907877169,8.354205717878896e-05,519361.5294117639,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
7.016463631369504e-05,347545.8271918674,749.9174078780168,678.5044472681059,0.004104430907877169,7.016463631369504e-05,347545.8271918674,749.9174078780168,678.5044472681059,0.004104430907877169,8.38680962158585e-05,520743.35294117563,609.1176470588225,538.7058823529403,0.0033690754339118826,error3
0.894741601099838,6.865266023492984,8446.62661637651,292778.7553965805,2.007708194259012,0.894741601099838,6.865266023492984,8446.62661637651,292778.7553965805,2.007708194259012,0.8882379226147614,1.744170754618516,8367.01960651289,286602.3052499739,1.998706608811749,error3
0.8950052214769713,7.499551681389709,8417.957255094589,292835.7553167988,2.006691213284379,0.8950052214769713,7.499551681389709,8417.957255094589,292835.7553167988,2.006691213284379,0.8884053882300844,1.754523676560388,8350.882240883493,286690.96846082783,1.9985292890520694,error3
0.8952686739710166,6.699449270926019,8520.757087750882,293583.78820407327,2.010435789385848,0.8952686739710166,6.699449270926019,8520.757087750882,293583.78820407327,2.010435789385848,0.8886779923234156,1.7278330418828656,8434.03128640416,287289.64787484397,2.0011734395861147,error3
0.8947439033867004,6.865147933605216,8454.321588695224,292783.1894069668,2.00772905540721,0.8947439033867004,6.865147933605216,8454.321588695224,292783.1894069668,2.00772905540721,0.888252618364098,1.7440215420181553,8374.657863906421,286621.1671228516,1.9987639769692924,error3
