Nombre_Imagen,Clase,d:1_a:0_energia,d:1_a:0_contraste,d:1_a:0_correlacion,d:1_a:0_homogeneidad,d:1_a:0_idf,d:1_a:0_entropia,d:1_a:0_varianza,d:1_a:45_energia,d:1_a:45_contraste,d:1_a:45_correlacion,d:1_a:45_homogeneidad,d:1_a:45_idf,d:1_a:45_entropia,d:1_a:45_varianza,d:1_a:90_energia,d:1_a:90_contraste,d:1_a:90_correlacion,d:1_a:90_homogeneidad,d:1_a:90_idf,d:1_a:90_entropia,d:1_a:90_varianza,d:1_a:135_energia,d:1_a:135_contraste,d:1_a:135_correlacion,d:1_a:135_homogeneidad,d:1_a:135_idf,d:1_a:135_entropia,d:1_a:135_varianza,d:3_a:0_energia,d:3_a:0_contraste,d:3_a:0_correlacion,d:3_a:0_homogeneidad,d:3_a:0_idf,d:3_a:0_entropia,d:3_a:0_varianza,d:3_a:45_energia,d:3_a:45_contraste,d:3_a:45_correlacion,d:3_a:45_homogeneidad,d:3_a:45_idf,d:3_a:45_entropia,d:3_a:45_varianza,d:3_a:90_energia,d:3_a:90_contraste,d:3_a:90_correlacion,d:3_a:90_homogeneidad,d:3_a:90_idf,d:3_a:90_entropia,d:3_a:90_varianza,d:3_a:135_energia,d:3_a:135_contraste,d:3_a:135_correlacion,d:3_a:135_homogeneidad,d:3_a:135_idf,d:3_a:135_entropia,d:3_a:135_varianza,d:7_a:0_energia,d:7_a:0_contraste,d:7_a:0_correlacion,d:7_a:0_homogeneidad,d:7_a:0_idf,d:7_a:0_entropia,d:7_a:0_varianza,d:7_a:45_energia,d:7_a:45_contraste,d:7_a:45_correlacion,d:7_a:45_homogeneidad,d:7_a:45_idf,d:7_a:45_entropia,d:7_a:45_varianza,d:7_a:90_energia,d:7_a:90_contraste,d:7_a:90_correlacion,d:7_a:90_homogeneidad,d:7_a:90_idf,d:7_a:90_entropia,d:7_a:90_varianza,d:7_a:135_energia,d:7_a:135_contraste,d:7_a:135_correlacion,d:7_a:135_homogeneidad,d:7_a:135_idf,d:7_a:135_entropia,d:7_a:135_varianza,GLRL_a:0_SRE,GLRL_a:0_LRE,GLRL_a:0_GLNU,GLRL_a:0_RLN,GLRL_a:0_RP,GLRL_a:45_SRE,GLRL_a:45_LRE,GLRL_a:45_GLNU,GLRL_a:45_RLN,GLRL_a:45_RP,GLRL_a:90_SRE,GLRL_a:90_LRE,GLRL_a:90_GLNU,GLRL_a:90_RLN,GLRL_a:90_RP
Falla_1_1_3_crop-5..png,Clase1-Sano_Crops,0.14353556141943938,0.10620714895225213,11.073563218390806,0.35059393676435857,0.35059393676435857,6.03106937658082,6.194703395428722,0.14259063314488657,0.18851403801756567,10.254458977407847,0.36757341198121674,0.36757341198121674,6.0082748011852685,6.318321855104266,0.142289844291894,0.17035140455749315,10.498850574712643,0.38223126585065065,0.38223126585065065,6.064843776297376,6.327287620557538,0.14220340071262308,0.1401135650529665,10.860879904875148,0.3612675013777921,0.3612675013777921,6.053505275463658,6.315299011284058,0.14381523820665149,0.04187531822967903,11.964197530864196,0.34636800810581625,0.34636800810581625,6.010033754767489,6.243549382716049,0.14254646885492142,0.08489110705210474,11.720663265306124,0.35687607043050373,0.35687607043050373,6.01966418831131,6.4039718964754275,0.14258056707348263,0.17615130882483926,10.749382716049379,0.37734934375566287,0.37734934375566287,6.054462712170473,6.523881649138849,0.14419754273459565,0.08558986060864637,11.653061224489798,0.3479946645257159,0.3479946645257159,6.006511711097404,6.371900705435236,0.14504705216927077,0.019295970200611693,10.272463768115939,0.34546025366069727,0.34546025366069727,5.981712277273461,5.237290485192186,0.14087725153480243,0.0698574616330434,10.4576,0.3510584400146753,0.3510584400146753,6.049294320857821,5.621504,0.1418254975300014,0.13066645105950456,12.014492753623191,0.3752469957929691,0.3752469957929691,6.050113786920733,6.910174333123293,0.14346121427061742,0.05241844644004294,10.4448,0.3477400044025926,0.3477400044025926,5.994308844366503,5.51129344,0.9054595379809738,1.5153061224489777,104.7270408163264,612.63775510204,0.6124999999999996,0.9054595379809738,1.5153061224489777,104.7270408163264,612.63775510204,0.6124999999999996,0.8695727069342806,1.7288590604026821,99.32483221476497,530.5651006711402,0.5820312499999996
Falla_1_1_9_crop-5..png,Clase1-Sano_Crops,0.15398867348059014,0.022767840462498412,12.1632183908046,0.3689056938507963,0.3689056938507963,5.801622350738622,6.223300303871055,0.15731366664496216,0.025883032311408673,12.31629013079667,0.3787667257659031,0.3787667257659031,5.772983840235017,6.3217716862180655,0.1554552552088345,0.0723969963888269,11.567816091954022,0.37557960659542566,0.37557960659542566,5.78092429983668,6.235326991676575,0.15464418225156154,0.02860895046803312,12.265160523186681,0.3815980003552242,0.3815980003552242,5.771914055510702,6.313194119451817,0.15532758132965072,-0.020344039299476806,13.076543209876544,0.3564237042605279,0.3564237042605279,5.779111337173421,6.407908855357416,0.1568747920644236,0.05697317387479971,12.227040816326529,0.3690562358252693,0.3690562358252693,5.739983270136258,6.482870093190337,0.15531286182416115,0.11677508301917709,11.312345679012347,0.3782169083482368,0.3782169083482368,5.772549711281642,6.404000533455266,0.15673212788875307,-0.047186393811182906,13.557397959183673,0.37289234389003034,0.37289234389003034,5.756460831612607,6.473249671360891,0.15781138058470306,0.016193008321664086,10.049275362318841,0.3624141844553976,0.3624141844553975,5.738986168930142,5.107340894770007,0.15733378531008524,0.025947187141216986,10.1808,0.35164164153043154,0.35164164153043154,5.72034608336514,5.226000000000001,0.15492340120022377,0.06118375195614971,13.086956521739129,0.36411257601170527,0.36411257601170527,5.76616090144397,6.96992438563327,0.1601559240240585,0.06389699786945098,9.784,0.39494829057217523,0.3949482905721752,5.711407348664409,5.22592064,0.8939552669543948,1.5896103896103875,112.60779220779206,584.1999999999992,0.6015624999999996,0.8939552669543948,1.5896103896103875,112.60779220779206,584.1999999999992,0.6015624999999996,0.8816754966878847,1.6953642384105938,108.52052980132436,554.9337748344363,0.49153645833333304
Falla_1_1_0_crop-5..png,Clase1-Sano_Crops,0.13805549939881245,0.148625466791289,9.718390804597702,0.3735990847839395,0.3735990847839395,6.077020760112181,5.707470934073194,0.13673163379196565,0.17937792342824324,9.475624256837099,0.3556365111986893,0.3556365111986893,6.08941750673624,5.773439764393501,0.13694330247784825,0.17999952873536126,9.563218390804598,0.3693693987147562,0.3693693987147562,6.115870463244334,5.831227374818339,0.13716009074033833,0.17928847617603388,9.492271105826395,0.3633821062637081,0.3633821062637081,6.103177994676408,5.7829522495302434,0.13537812490104262,0.07390048037020037,10.682716049382716,0.33634345824021306,0.33634345824021306,6.1084574455238405,5.767585352842555,0.13746840441956462,0.16559448924876208,9.813775510204081,0.3624256289556729,0.3624256289556729,6.087620820135666,5.880699122761349,0.13472354799737976,0.1966620749722562,9.548148148148151,0.3507231015707402,0.3507231015707402,6.126820772287643,5.942796829751563,0.13692885715624664,0.0933201459196358,10.669642857142858,0.3424429743391908,0.3424429743391908,6.108211136490553,5.883908641581634,0.13595794227183894,-0.006754751398722298,10.530434782608694,0.350482443372438,0.350482443372438,6.114326677648089,5.229890779248057,0.13588701188855395,0.07633185115011425,9.7744,0.3348116618162392,0.3348116618162392,6.103178583869676,5.291077760000001,0.1369584387566165,0.08072032468662037,11.388405797101452,0.347264463568317,0.347264463568317,6.114353152297849,6.19420079815165,0.13591055882454461,0.026063647143605543,10.441600000000001,0.33409896902499187,0.33409896902499187,6.110936275915845,5.3605145599999995,0.8837260034895424,1.6047120418848146,97.57591623036636,564.0052356020935,0.49739583333333304,0.8837260034895424,1.6047120418848146,97.57591623036636,564.0052356020935,0.49739583333333304,0.8850640745586263,1.6146788990825667,98.06946264744417,565.4560943643505,0.5960937499999995
Falla_1_1_2_crop-5..png,Clase1-Sano_Crops,0.1465866534890102,0.06685033228326001,10.304597701149426,0.3602930010330959,0.3602930010330959,5.942038267620744,5.52140672479852,0.14942239615526032,0.1064689599166688,9.950059453032102,0.393237577053255,0.393237577053255,5.913245718407492,5.567830890409892,0.145114658017247,0.09952135095418442,9.972413793103449,0.3598814459166611,0.3598814459166611,5.944901006129844,5.537284978200555,0.14599563343473176,0.10808947433523879,9.950059453032104,0.35108018403600294,0.35108018403600294,5.941713301857673,5.577947095991551,0.14820986368848316,-0.031041185595537653,11.528395061728393,0.3420921567750986,0.3420921567750986,5.921718932356444,5.590656912056089,0.14776112711810796,0.0837369930140883,10.313775510204081,0.36261792285198796,0.36261792285198796,5.928154230053668,5.628174133173678,0.14703024727510453,0.1232965624655288,9.92716049382716,0.37450577445615535,0.37450577445615535,5.9339784935712725,5.661641137021794,0.14860925542369272,0.026507215912101888,10.983418367346939,0.34921027427493145,0.34921027427493145,5.920610802658676,5.641242825255102,0.14849238868711293,-0.029951993595634933,9.857971014492753,0.3409868987550308,0.3409868987550308,5.901248520514955,4.785645872715816,0.15047232303649732,-0.06543600489581487,10.246400000000001,0.34791816410573156,0.34791816410573156,5.869169460510522,4.808547840000001,0.14649514516609713,0.1028938634993436,10.701449275362318,0.35859404100885495,0.35859404100885495,5.944039871455771,5.964427641251838,0.14931952317095043,-0.018795024193860886,9.860800000000001,0.34125095316837706,0.34125095316837706,5.860037814100332,4.83944256,0.881133347913988,1.601049868766402,103.86614173228332,558.7874015748024,0.7441406249999993,0.881133347913988,1.601049868766402,103.86614173228332,558.7874015748024,0.7441406249999993,0.8910714285705601,1.5688311688311667,106.41818181818168,579.6311688311681,0.7519531249999993
Falla_1_1_4_crop-5..png,Clase1-Sano_Crops,0.15448335727853352,0.024084769531682464,13.416091954022988,0.35779075391864196,0.35779075391864196,5.818534655811982,6.873594926674594,0.15484519099255048,0.04723638142443206,13.300832342449466,0.377313161123036,0.377313161123036,5.809709477188086,6.980132366061014,0.1534644186265457,0.05100701974775426,13.066666666666666,0.36295973324380504,0.36295973324380504,5.83931650170707,6.884490685691636,0.15797287076975167,0.10093617021276595,12.561236623067774,0.4082343497137834,0.4082343497137834,5.804582430073994,6.9857312722948866,0.15349408086582486,-0.02338060312362052,14.508641975308644,0.3697495774270848,0.3697495774270848,5.8274527732388925,7.08858558146624,0.158294362225738,0.0794192477498118,13.258928571428573,0.3959692855333252,0.3959692855333252,5.801080220410297,7.201393543705748,0.15614477862381423,0.0602831060981895,13.355555555555554,0.38697292952252454,0.38697292952252454,5.814917008400498,7.106159122085049,0.15494430503052084,0.02618505874900594,14.061224489795919,0.3796613613153951,0.3796613613153951,5.815430074395149,7.219659451790921,0.15323302930060811,-0.009960836034609923,11.278260869565214,0.35653659344332944,0.35653659344332944,5.804623733434801,5.583513967653854,0.15716691763854124,-0.002666880893520743,11.598400000000002,0.35411681006387924,0.35411681006387924,5.784725965187741,5.783775360000002,0.1523325605040106,0.07622758270810764,14.485507246376814,0.3691573737019406,0.3691573737019406,5.845579970560457,7.840409052720017,0.15461332413475884,0.0026286240285258587,11.6832,0.36776648060939954,0.36776648060939954,5.824011936383274,5.85699584,0.892033203966358,1.5472186287192735,112.56274256144876,583.0983182406202,0.7548828124999993,0.892033203966358,1.5472186287192735,112.56274256144876,583.0983182406202,0.7548828124999993,0.8987328178685379,1.5489690721649465,110.64175257731944,596.1211340206178,0.7578124999999993
Falla_1_1_8_crop-5..png,Clase1-Sano_Crops,0.14822461914151078,-0.06196186654257986,13.04367816091954,0.34210496354370007,0.34210496354370007,5.905635271656132,6.141311930241775,0.15222762824569036,0.07574185279291318,11.472057074910818,0.3728053317880224,0.3728053317880224,5.8783476718118575,6.2060892346889,0.15087930935971852,-0.002310917093519122,12.25402298850575,0.3585177066987796,0.3585177066987796,5.904505128666016,6.11288512353019,0.15266816300824687,0.07555025699125335,11.474435196195007,0.39229894763073514,0.39229894763073514,5.878141196136912,6.2060892346889,0.15164846361165363,-0.042666202272628316,13.140740740740743,0.3439360401195699,0.34393604011956985,5.886602745921405,6.301508916323732,0.14983580750523395,0.11417513906345275,11.349489795918368,0.35921818310337067,0.35921818310337067,5.893538341628068,6.406170280612244,0.15278245409977512,0.06845883222179272,11.751851851851853,0.37651426669096266,0.37651426669096266,5.894317332166762,6.307746913580248,0.14970545407568936,0.03989069215064783,12.289540816326532,0.35161777232450275,0.35161777232450275,5.88064432677832,6.400073781106832,0.15174196805341975,-0.034022861037186124,10.669565217391307,0.3615830933595266,0.3615830933595266,5.876155429830774,5.159250157529931,0.15242886865682628,-0.07740680945301369,11.398399999999999,0.3358814085867494,0.3358814085867494,5.837311940887277,5.28973824,0.1520876221870678,0.019250056617813573,13.371014492753623,0.37414685526739394,0.37414685526739394,5.888813616737305,6.816729678638942,0.15155302702354712,-0.10137656021096512,11.748800000000003,0.3654788999233005,0.36547889992330046,5.854368448956639,5.333688960000001,0.9014014014005196,1.5495495495495475,109.60231660231646,601.3835263835256,0.7587890624999993,0.9014014014005196,1.5495495495495475,109.60231660231646,601.3835263835256,0.7587890624999993,0.8801809041529686,1.6565389696169066,105.09247027741068,554.0277410832225,0.5914062499999996
